
6,0.9973333333333333,0.007878200204413951,0.9842,0.06478024391231438
7,0.9986333333333334,0.004487328522501912,0.9827,0.07712473127788981
8,0.99825,0.005397656903019598,0.9808,0.08739465247762104
9,0.9983666666666666,0.004539879008146568,0.9856,0.0685052814260735
-1,-1,-1,-1,-1
0,0.9300333333333334,0.22882928888921936,0.9648,0.11514012457234785
1,0.9687,0.10126097172647715,0.9691,0.09747964163692668
2,0.9769666666666666,0.07317009756524737,0.9727,0.08698096958366222
3,0.9822,0.055869305068006116,0.9765,0.0840340189358918
4,0.9844833333333334,0.04701941460655071,0.9717,0.10659569405301009
5,0.9875166666666667,0.0379316628190941,0.9782,0.08003020677362147
6,0.9890166666666667,0.03393679189744289,0.9742,0.09425260544327685
7,0.9901166666666666,0.029495380086315953,0.9743,0.09737478893807129
8,0.9912,0.026421565717302534,0.9808,0.07425117257397142
9,0.9931833333333333,0.021451198915223842,0.9804,0.08018541398103775
-1,-1,-1,-1,-1
0,0.9297666666666666,0.2326397151398162,0.9548,0.14208418503515421
1,0.9689,0.10087528455918655,0.9678,0.10535281013948843
2,0.9778,0.07153854005401954,0.9745,0.08617186115644872
3,0.9820833333333333,0.05647512563761169,0.9739,0.08275211986327777
4,0.9854333333333334,0.04471314542913266,0.9787,0.07456343360185273
5,0.9877166666666667,0.03876875450388179,0.9779,0.07270477726127428
6,0.9891833333333333,0.03310961053776749,0.9759,0.0891423367485986
7,0.9907833333333333,0.02969960992913111,0.9782,0.0819203393567237
8,0.9922333333333333,0.0247333242174854,0.9657,0.14443442784120852
9,0.9929,0.022599425564631626,0.9783,0.087957528770928
-1,-1,-1,-1,-1
0,0.93515,0.22270123730401198,0.9668,0.11141031216233968
1,0.9721166666666666,0.092872639383624,0.9733,0.08434771725581959
2,0.98085,0.06201705024059241,0.9771,0.07441179644260555
3,0.9859833333333333,0.043671422347612676,0.9777,0.0758169320359244
4,0.9899333333333333,0.03176852311327433,0.9748,0.084465961972496
5,0.9913333333333333,0.02535395411173813,0.9797,0.0724599818117451
0,0.9110833406448364,0.01384048443287611,0.9458000063896179,0.008353306911885738
1,0.9538499712944031,0.0072819534689188,0.9570000171661377,0.0066008009016513824
2,0.9636499881744385,0.005713003687560558,0.9639999866485596,0.0055182925425469875
3,0.9708666801452637,0.0046936827711761,0.9667999744415283,0.0050498987548053265
4,0.9745500087738037,0.0040946765802800655,0.9672999978065491,0.004870465490967035
5,0.9774666428565979,0.003576183458790183,0.968500018119812,0.004746632184833288
6,0.9806666374206543,0.0031781746074557304,0.9728000164031982,0.004309085663408041
0,0.9121166467666626,0.013575734570622444,0.9467999935150146,0.008174244314432144
1,0.9543666839599609,0.007125654257833958,0.9602000117301941,0.006205342710018158
2,0.965399980545044,0.005528622772544622,0.9648000001907349,0.005625806748867035
3,0.972266674041748,0.004515169654041529,0.9668999910354614,0.0049838293343782425
4,0.9768999814987183,0.0038206654135137796,0.9702000021934509,0.004588892217725515
